"지역별","지표별",2015
"서울 중랑구","조혼인율 (천명당)",6.6
"서울 중랑구","흡연율 (%)",22.3
"서울 중랑구","주관적건강수준 인지율 (%)",43.7
"서울 중랑구","음주율 (%)",64.3
"서울 중랑구","스트레스 인지율 (%)",32.8
"서울 중랑구","비만율 (%)",25.1
"서울 중랑구","EQ-5D지표",0.950
"서울 중랑구","인구 천명당 의료기관병상수 (개)",7.91
"서울 중랑구","인구 천명당 의료기관종사의사수 (명)",2.09
"서울 중랑구","대학교 수 (개)",1
"서울 중랑구","초등학교수 (개)",23
"서울 중랑구","대학교 교원수 (명)",174
"서울 중랑구","유치원 교원수 (명)",258
"서울 중랑구","인구 천명당 사설학원수 (개)",0.72
"서울 중랑구","유치원수 (개)",32
"서울 중랑구","유치원 원아수 (명)",3325
"서울 중랑구","초등학교 학생수 (명)",16472
"서울 중랑구","대학교 학생수 (명)",9916
"서울 중랑구","교원1인당 학생수 (명)",16.44
"서울 중랑구","초등학교 교원수 (명)",1127
"서울 중랑구","토지거래현황 (천m²)",774
"서울 중랑구","토지거래현황 (필지)",12703
"서울 중랑구","자동차 천대당 교통사고발생건수 (건)",11.67
"서울 중랑구","도로포장률 (%)",100.00
"서울 중랑구","도시지역면적 (km²)",19
"서울 중랑구","주택전세가격지수",97.4
"서울 중랑구","주택수 (호)",99265
"서울 중랑구","1인당 자동차 등록대수 (대)",0.27
"서울 중랑구","지가변동률 (%)",2.53
"서울 중랑구","토지거래 면적 (천㎡)",774
"서울 중랑구","주택매매가격지수",97.4
"서울 중랑구","아파트월세가격지수 (명)",101.6
"서울 중랑구","아파트전세가격지수 (명)",96.0
"서울 중랑구","주택월세통합가격지수 (명)",100.7
"서울 중랑구","아파트매매가격지수 (명)",97.0
"서울 중랑구","주택월세가격지수 (명)",100.7
"서울 중랑구","아파트월세통합가격지수 (명)",100.2
"서울 중랑구","인구 십만명당 문화기반시설수 (개)",0.97
"서울 중랑구","친환경인증 축산물 출하량 (톤)",0
"서울 중랑구","친환경인증 농산물 출하량 (톤)",44
"서울 중랑구","인구 천명당 사업체수 (개)",65.93
"서울 중랑구","재정자주도 (%)",50.4
"서울 중랑구","인구 천명당 종사자수 (명)",239.77
"서울 중랑구","사업체수 (개)",27287
"서울 중랑구","재정자립도 (%)",23.9
"서울 중랑구","가구수 (가구)",160043
"서울 중랑구","주민 만명당 화재발생건수 (건)",4.23
"서울 중랑구","주민 1인당 생활폐기물배출량 (kg/일)",0.95
"서울 중랑구","폐수배출업소수 (개소)",86
"서울 중랑구","일반폐기물재활용률 (%)",73.43
"서울 중랑구","하수도보급률 (%)",100.0
"서울 중랑구","상수도보급률 (%)",100.0
"서울 중랑구","건강보험 적용인구 현황",399838
"서울 중랑구","장애인고용률 (%)",4.26
"서울 중랑구","일반회계중 일반공공행정예산비중 (%)",6.28
"서울 중랑구","일반회계중 사회복지예산비중 (%)",54.03
"서울 중랑구","노인 천명당 노인여가복지시설수 (개)",1.61
"서울 중랑구","인구 십만명당 자살률 (명)",23.6
"서울 중랑구","인구 십만명당 사회복지시설수 (개)",11.36
"서울 성북구","사망률 (인구 10만명당 사망자)",472.8
"서울 성북구","남녀성비 (%)",96.02
"서울 성북구","인구 천명당 외국인수 (명)",22.39
"서울 성북구","전입인구 (명)",66804
"서울 성북구","출생아수 (명)",3514
"서울 성북구","전출인구 (명)",76213
"서울 성북구","합계출산율 (명)",0.991
"서울 성북구","인구증가율 (%)",-1.34
"서울 성북구","주민등록인구 (명)",459275
"서울 성북구","등록외국인 현황  (명)",10285
"서울 성북구","고령인구비율 (%)",13.75
"서울 성북구","순이동인구 (명)",-9409
"서울 성북구","사망자수 (명)",2154
"서울 성북구","혼인건수 (건)",2379
"서울 성북구","1인가구비율 (%)",29.8
"서울 성북구","조이혼율 (천명당)",1.8
"서울 성북구","유아 천명당 보육시설수 (개)",15.11
"서울 성북구","조혼인율 (천명당)",5.2
"서울 성북구","흡연율 (%)",21.3
"서울 성북구","주관적건강수준 인지율 (%)",48.6
"서울 성북구","음주율 (%)",64.0
"서울 성북구","스트레스 인지율 (%)",33.8
"서울 성북구","비만율 (%)",24.5
"서울 성북구","EQ-5D지표",0.945
"서울 성북구","인구 천명당 의료기관병상수 (개)",7.13
"서울 성북구","인구 천명당 의료기관종사의사수 (명)",2.71
"서울 성북구","대학교 수 (개)",6
"서울 성북구","초등학교수 (개)",29
"서울 성북구","대학교 교원수 (명)",2747
"서울 성북구","유치원 교원수 (명)",415
"서울 성북구","인구 천명당 사설학원수 (개)",0.94
"서울 성북구","유치원수 (개)",55
"서울 성북구","유치원 원아수 (명)",5440
"서울 성북구","초등학교 학생수 (명)",23306
"서울 성북구","대학교 학생수 (명)",89036
"서울 성북구","교원1인당 학생수 (명)",22.29
"서울 성북구","초등학교 교원수 (명)",1473
"서울 성북구","토지거래현황 (천m²)",813
"서울 성북구","토지거래현황 (필지)",15472
"서울 성북구","자동차 천대당 교통사고발생건수 (건)",11.58
"서울 성북구","도로포장률 (%)",100.00
"서울 성북구","도시지역면적 (km²)",25
"서울 성북구","주택전세가격지수",96.1
"서울 성북구","주택수 (호)",128046
"서울 성북구","1인당 자동차 등록대수 (대)",0.25
"서울 성북구","지가변동률 (%)",2.19
"서울 성북구","토지거래 면적 (천㎡)",813
"서울 성북구","주택매매가격지수",96.3
"서울 성북구","아파트월세가격지수 (명)",103.0
"서울 성북구","아파트전세가격지수 (명)",94.7
"서울 성북구","주택월세통합가격지수 (명)",101.8
"서울 성북구","아파트매매가격지수 (명)",95.2
"서울 성북구","주택월세가격지수 (명)",101.8
"서울 성북구","아파트월세통합가격지수 (명)",100.4
"서울 성북구","인구 십만명당 문화기반시설수 (개)",3.48
"서울 성북구","친환경인증 축산물 출하량 (톤)",0
"서울 성북구","친환경인증 농산물 출하량 (톤)",4
"서울 성북구","인구 천명당 사업체수 (개)",53.76
"서울 성북구","재정자주도 (%)",52.6
"서울 성북구","인구 천명당 종사자수 (명)",247.98
"서울 성북구","사업체수 (개)",24690
"서울 성북구","재정자립도 (%)",24.4
"서울 성북구","가구수 (가구)",178717
"서울 성북구","주민 만명당 화재발생건수 (건)",3.29
"서울 성북구","주민 1인당 생활폐기물배출량 (kg/일)",0.78
"서울 성북구","폐수배출업소수 (개소)",68
"서울 성북구","일반폐기물재활용률 (%)",69.21
"서울 성북구","하수도보급률 (%)",100.0
"서울 성북구","상수도보급률 (%)",100.0
"서울 성북구","건강보험 적용인구 현황",445974
"서울 성북구","장애인고용률 (%)",3.58
"서울 성북구","일반회계중 일반공공행정예산비중 (%)",6.83
"서울 성북구","일반회계중 사회복지예산비중 (%)",51.11
"서울 성북구","노인 천명당 노인여가복지시설수 (개)",1.93
"서울 성북구","인구 십만명당 자살률 (명)",20.6
"서울 성북구","인구 십만명당 사회복지시설수 (개)",8.27
"서울 강북구","사망률 (인구 10만명당 사망자)",566.7
"서울 강북구","남녀성비 (%)",97.06
"서울 강북구","인구 천명당 외국인수 (명)",10.74
"서울 강북구","전입인구 (명)",47491
"서울 강북구","출생아수 (명)",2164
"서울 강북구","전출인구 (명)",52240
"서울 강북구","합계출산율 (명)",0.922
"서울 강북구","인구증가율 (%)",-1.18
"서울 강북구","주민등록인구 (명)",330873
"서울 강북구","등록외국인 현황  (명)",3553
"서울 강북구","고령인구비율 (%)",15.87
"서울 강북구","순이동인구 (명)",-4749
"서울 강북구","사망자수 (명)",1854
"서울 강북구","혼인건수 (건)",1715
"서울 강북구","1인가구비율 (%)",28.5
"서울 강북구","조이혼율 (천명당)",2.3
"서울 강북구","유아 천명당 보육시설수 (개)",14.06
"서울 강북구","조혼인율 (천명당)",5.2
"서울 강북구","흡연율 (%)",24.1
"서울 강북구","주관적건강수준 인지율 (%)",48.0
"서울 강북구","음주율 (%)",60.1
"서울 강북구","스트레스 인지율 (%)",33.7
"서울 강북구","비만율 (%)",29.5
"서울 강북구","EQ-5D지표",0.938
"서울 강북구","인구 천명당 의료기관병상수 (개)",6.41
"서울 강북구","인구 천명당 의료기관종사의사수 (명)",1.94
"서울 강북구","초등학교수 (개)",14
"서울 강북구","유치원 교원수 (명)",155
"서울 강북구","인구 천명당 사설학원수 (개)",0.69
"서울 강북구","유치원수 (개)",22
"서울 강북구","유치원 원아수 (명)",2103
"서울 강북구","초등학교 학생수 (명)",11879
"서울 강북구","교원1인당 학생수 (명)",14.76
"서울 강북구","초등학교 교원수 (명)",795
"서울 강북구","토지거래현황 (천m²)",787
"서울 강북구","토지거래현황 (필지)",9911
"서울 강북구","자동차 천대당 교통사고발생건수 (건)",12.67
"서울 강북구","도로포장률 (%)",100.00
"서울 강북구","도시지역면적 (km²)",24
"서울 강북구","주택전세가격지수",98.7
"서울 강북구","주택수 (호)",91806
"서울 강북구","1인당 자동차 등록대수 (대)",0.23
"서울 강북구","지가변동률 (%)",1.99
"서울 강북구","토지거래 면적 (천㎡)",787
"서울 강북구","주택매매가격지수",97.7
"서울 강북구","아파트월세가격지수 (명)",101.3
"서울 강북구","아파트전세가격지수 (명)",96.9
"서울 강북구","주택월세통합가격지수 (명)",100.6
"서울 강북구","아파트매매가격지수 (명)",96.7
"서울 강북구","주택월세가격지수 (명)",100.6
"서울 강북구","아파트월세통합가격지수 (명)",100.1
"서울 강북구","인구 십만명당 문화기반시설수 (개)",2.72
"서울 강북구","친환경인증 축산물 출하량 (톤)",0
"서울 강북구","친환경인증 농산물 출하량 (톤)",0
"서울 강북구","인구 천명당 사업체수 (개)",56.38
"서울 강북구","재정자주도 (%)",49.4
"서울 강북구","인구 천명당 종사자수 (명)",210.92
"서울 강북구","사업체수 (개)",18654
"서울 강북구","재정자립도 (%)",21.8
"서울 강북구","가구수 (가구)",127462
"서울 강북구","주민 만명당 화재발생건수 (건)",5.38
"서울 강북구","주민 1인당 생활폐기물배출량 (kg/일)",0.70
"서울 강북구","폐수배출업소수 (개소)",57
"서울 강북구","일반폐기물재활용률 (%)",66.33
"서울 강북구","하수도보급률 (%)",100.0
"서울 강북구","상수도보급률 (%)",100.0
"서울 강북구","건강보험 적용인구 현황",314857
"서울 강북구","장애인고용률 (%)",5.69
"서울 강북구","일반회계중 일반공공행정예산비중 (%)",6.13
"서울 강북구","일반회계중 사회복지예산비중 (%)",52.96
"서울 강북구","노인 천명당 노인여가복지시설수 (개)",1.50
"서울 강북구","인구 십만명당 자살률 (명)",30.6
"서울 강북구","인구 십만명당 사회복지시설수 (개)",11.79
"서울 도봉구","사망률 (인구 10만명당 사망자)",509.9
"서울 도봉구","남녀성비 (%)",97.09
"서울 도봉구","인구 천명당 외국인수 (명)",5.69
"서울 도봉구","전입인구 (명)",48961
"서울 도봉구","출생아수 (명)",2481
"서울 도봉구","전출인구 (명)",52460
"서울 도봉구","합계출산율 (명)",1.010
"서울 도봉구","인구증가율 (%)",-0.69
"서울 도봉구","주민등록인구 (명)",351242
"서울 도봉구","등록외국인 현황  (명)",1999
"서울 도봉구","고령인구비율 (%)",13.82
"서울 도봉구","순이동인구 (명)",-3499
"서울 도봉구","사망자수 (명)",1776
"서울 도봉구","혼인건수 (건)",1810
"서울 도봉구","1인가구비율 (%)",21.9
"서울 도봉구","조이혼율 (천명당)",2.1
"서울 도봉구","소년·소녀가정현황 (명)",3
"서울 도봉구","유아 천명당 보육시설수 (개)",18.21
"서울 도봉구","조혼인율 (천명당)",5.2
"서울 도봉구","흡연율 (%)",18.1
"서울 도봉구","주관적건강수준 인지율 (%)",45.3
"서울 도봉구","음주율 (%)",64.1
"서울 도봉구","스트레스 인지율 (%)",30.6
"서울 도봉구","비만율 (%)",25.6
"서울 도봉구","EQ-5D지표",0.957
"서울 도봉구","인구 천명당 의료기관병상수 (개)",8.06
"서울 도봉구","인구 천명당 의료기관종사의사수 (명)",1.76
"서울 도봉구","대학교 수 (개)",1
"서울 도봉구","초등학교수 (개)",23
"서울 도봉구","대학교 교원수 (명)",200
"서울 도봉구","유치원 교원수 (명)",221
"서울 도봉구","인구 천명당 사설학원수 (개)",1.04
"서울 도봉구","유치원수 (개)",30
"서울 도봉구","유치원 원아수 (명)",3035
"서울 도봉구","초등학교 학생수 (명)",17408
"서울 도봉구","대학교 학생수 (명)",7181
"서울 도봉구","교원1인당 학생수 (명)",16.03
"서울 도봉구","초등학교 교원수 (명)",1114
"서울 도봉구","토지거래현황 (천m²)",782
"서울 도봉구","토지거래현황 (필지)",11065
"서울 도봉구","자동차 천대당 교통사고발생건수 (건)",7.31
"서울 도봉구","도로포장률 (%)",100.00
"서울 도봉구","도시지역면적 (km²)",21
"서울 도봉구","주택전세가격지수",97.5
"서울 도봉구","주택수 (호)",102443
"서울 도봉구","1인당 자동차 등록대수 (대)",0.27
"서울 도봉구","지가변동률 (%)",2.19
"서울 도봉구","토지거래 면적 (천㎡)",782
"서울 도봉구","주택매매가격지수",96.7
"서울 도봉구","아파트월세가격지수 (명)",101.5
"서울 도봉구","아파트전세가격지수 (명)",96.8
"서울 도봉구","주택월세통합가격지수 (명)",101.2
"서울 도봉구","아파트매매가격지수 (명)",95.3
"서울 도봉구","주택월세가격지수 (명)",101.2
"서울 도봉구","아파트월세통합가격지수 (명)",100.4
"서울 도봉구","인구 십만명당 문화기반시설수 (개)",2.85
"서울 도봉구","친환경인증 축산물 출하량 (톤)",0
"서울 도봉구","친환경인증 농산물 출하량 (톤)",33
"서울 도봉구","인구 천명당 사업체수 (개)",52.54
"서울 도봉구","재정자주도 (%)",53.6
"서울 도봉구","인구 천명당 종사자수 (명)",195.50
"서울 도봉구","사업체수 (개)",18455
"서울 도봉구","재정자립도 (%)",22.8
"서울 도봉구","가구수 (가구)",125952
"서울 도봉구","주민 만명당 화재발생건수 (건)",5.35
"서울 도봉구","주민 1인당 생활폐기물배출량 (kg/일)",0.90
"서울 도봉구","폐수배출업소수 (개소)",81
"서울 도봉구","일반폐기물재활용률 (%)",77.76
"서울 도봉구","하수도보급률 (%)",100.0
"서울 도봉구","상수도보급률 (%)",100.0
"서울 도봉구","건강보험 적용인구 현황",341690
"서울 도봉구","장애인고용률 (%)",5.03
"서울 도봉구","일반회계중 일반공공행정예산비중 (%)",8.77
"서울 도봉구","일반회계중 사회복지예산비중 (%)",52.70
"서울 도봉구","노인 천명당 노인여가복지시설수 (개)",2.08
"서울 도봉구","인구 십만명당 자살률 (명)",26.1
"서울 도봉구","인구 십만명당 사회복지시설수 (개)",15.09
"서울 노원구","사망률 (인구 10만명당 사망자)",482.2
"서울 노원구","남녀성비 (%)",95.04
"서울 노원구","인구 천명당 외국인수 (명)",6.33
"서울 노원구","전입인구 (명)",73528
"서울 노원구","출생아수 (명)",4462
"서울 노원구","전출인구 (명)",83672
"서울 노원구","합계출산율 (명)",1.096
"서울 노원구","인구증가율 (%)",-1.34
"서울 노원구","주민등록인구 (명)",574583
"서울 노원구","등록외국인 현황  (명)",3638
"서울 노원구","고령인구비율 (%)",11.98
"서울 노원구","순이동인구 (명)",-10144
"서울 노원구","사망자수 (명)",2763
"서울 노원구","혼인건수 (건)",3146
"서울 노원구","1인가구비율 (%)",22.5
"서울 노원구","조이혼율 (천명당)",1.7
"서울 노원구","소년·소녀가정현황 (명)",1
"서울 노원구","유아 천명당 보육시설수 (개)",19.86
"서울 노원구","조혼인율 (천명당)",5.5
"서울 노원구","흡연율 (%)",19.5
"서울 노원구","주관적건강수준 인지율 (%)",48.8
"서울 노원구","음주율 (%)",61.8
"서울 노원구","스트레스 인지율 (%)",29.2
"서울 노원구","비만율 (%)",23.9
"서울 노원구","EQ-5D지표",0.967
"서울 노원구","인구 천명당 의료기관병상수 (개)",6.18
"서울 노원구","인구 천명당 의료기관종사의사수 (명)",2.90
"서울 노원구","대학교 수 (개)",6
"서울 노원구","초등학교수 (개)",42
"서울 노원구","대학교 교원수 (명)",1281
"서울 노원구","유치원 교원수 (명)",547
"서울 노원구","인구 천명당 사설학원수 (개)",1.36
"서울 노원구","유치원수 (개)",69
"서울 노원구","유치원 원아수 (명)",7364
"서울 노원구","초등학교 학생수 (명)",31048
"서울 노원구","대학교 학생수 (명)",50545
"서울 노원구","교원1인당 학생수 (명)",19.28
"서울 노원구","초등학교 교원수 (명)",1949
"서울 노원구","토지거래현황 (천m²)",858
"서울 노원구","토지거래현황 (필지)",16925
"서울 노원구","자동차 천대당 교통사고발생건수 (건)",7.46
"서울 노원구","도로포장률 (%)",100.00
"서울 노원구","도시지역면적 (km²)",35
"서울 노원구","주택전세가격지수",97.8
"서울 노원구","주택수 (호)",186626
"서울 노원구","1인당 자동차 등록대수 (대)",0.27
"서울 노원구","지가변동률 (%)",2.47
"서울 노원구","토지거래 면적 (천㎡)",858
"서울 노원구","주택매매가격지수",94.6
"서울 노원구","아파트월세가격지수 (명)",100.8
"서울 노원구","아파트전세가격지수 (명)",97.6
"서울 노원구","주택월세통합가격지수 (명)",100.7
"서울 노원구","아파트매매가격지수 (명)",93.9
"서울 노원구","주택월세가격지수 (명)",100.7
"서울 노원구","아파트월세통합가격지수 (명)",100.1
"서울 노원구","인구 십만명당 문화기반시설수 (개)",2.61
"서울 노원구","친환경인증 축산물 출하량 (톤)",0
"서울 노원구","친환경인증 농산물 출하량 (톤)",11
"서울 노원구","인구 천명당 사업체수 (개)",44.95
"서울 노원구","재정자주도 (%)",46.0
"서울 노원구","인구 천명당 종사자수 (명)",199.69
"서울 노원구","사업체수 (개)",25827
"서울 노원구","재정자립도 (%)",17.5
"서울 노원구","가구수 (가구)",206092
"서울 노원구","주민 만명당 화재발생건수 (건)",4.19
"서울 노원구","주민 1인당 생활폐기물배출량 (kg/일)",0.81
"서울 노원구","폐수배출업소수 (개소)",104
"서울 노원구","일반폐기물재활용률 (%)",75.61
"서울 노원구","하수도보급률 (%)",100.0
"서울 노원구","상수도보급률 (%)",100.0
"서울 노원구","건강보험 적용인구 현황",549235
"서울 노원구","장애인고용률 (%)",5.23
"서울 노원구","일반회계중 일반공공행정예산비중 (%)",6.54
"서울 노원구","일반회계중 사회복지예산비중 (%)",58.75
"서울 노원구","노인 천명당 노인여가복지시설수 (개)",2.56
"서울 노원구","인구 십만명당 자살률 (명)",25.5
"서울 노원구","인구 십만명당 사회복지시설수 (개)",7.83
"서울 은평구","사망률 (인구 10만명당 사망자)",470.7
"서울 은평구","남녀성비 (%)",95.30
"서울 은평구","인구 천명당 외국인수 (명)",9.35
"서울 은평구","전입인구 (명)",82375
"서울 은평구","출생아수 (명)",3870
"서울 은평구","전출인구 (명)",85329
"서울 은평구","합계출산율 (명)",1.003
"서울 은평구","인구증가율 (%)",-0.13
"서울 은평구","주민등록인구 (명)",497920
"서울 은평구","등록외국인 현황  (명)",4658
"서울 은평구","고령인구비율 (%)",13.98
"서울 은평구","순이동인구 (명)",-2954
"서울 은평구","사망자수 (명)",2309
"서울 은평구","혼인건수 (건)",2812
"서울 은평구","1인가구비율 (%)",24.4
"서울 은평구","조이혼율 (천명당)",1.9
"서울 은평구","유아 천명당 보육시설수 (개)",14.06
"서울 은평구","조혼인율 (천명당)",5.7
"서울 은평구","흡연율 (%)",20.8
"서울 은평구","주관적건강수준 인지율 (%)",48.8
"서울 은평구","음주율 (%)",61.5
"서울 은평구","스트레스 인지율 (%)",32.2
"서울 은평구","비만율 (%)",24.1
"서울 은평구","EQ-5D지표",0.951
"서울 은평구","인구 천명당 의료기관병상수 (개)",7.27
"서울 은평구","인구 천명당 의료기관종사의사수 (명)",1.78
"서울 은평구","대학교 수 (개)",1
"서울 은평구","초등학교수 (개)",30
"서울 은평구","대학교 교원수 (명)",26
"서울 은평구","유치원 교원수 (명)",341
"서울 은평구","인구 천명당 사설학원수 (개)",1.03
"서울 은평구","유치원수 (개)",48
"서울 은평구","유치원 원아수 (명)",4600
"서울 은평구","초등학교 학생수 (명)",23918
"서울 은평구","대학교 학생수 (명)",819
"서울 은평구","교원1인당 학생수 (명)",14.76
"서울 은평구","초등학교 교원수 (명)",1519
"서울 은평구","토지거래현황 (천m²)",1192
"서울 은평구","토지거래현황 (필지)",21020
"서울 은평구","자동차 천대당 교통사고발생건수 (건)",7.11
"서울 은평구","도로포장률 (%)",100.00
"서울 은평구","도시지역면적 (km²)",29
"서울 은평구","주택전세가격지수",95.5
"서울 은평구","주택수 (호)",140330
"서울 은평구","1인당 자동차 등록대수 (대)",0.25
"서울 은평구","지가변동률 (%)",2.08
"서울 은평구","토지거래 면적 (천㎡)",1192
"서울 은평구","주택매매가격지수",96.1
"서울 은평구","아파트월세가격지수 (명)",103.6
"서울 은평구","아파트전세가격지수 (명)",92.3
"서울 은평구","주택월세통합가격지수 (명)",101.5
"서울 은평구","아파트매매가격지수 (명)",94.0
"서울 은평구","주택월세가격지수 (명)",101.5
"서울 은평구","아파트월세통합가격지수 (명)",100.4
"서울 은평구","인구 십만명당 문화기반시설수 (개)",2.41
"서울 은평구","친환경인증 축산물 출하량 (톤)",0
"서울 은평구","친환경인증 농산물 출하량 (톤)",1
"서울 은평구","인구 천명당 사업체수 (개)",48.56
"서울 은평구","재정자주도 (%)",46.4
"서울 은평구","인구 천명당 종사자수 (명)",176.12
"서울 은평구","사업체수 (개)",24179
"서울 은평구","재정자립도 (%)",22.0
"서울 은평구","가구수 (가구)",181725
"서울 은평구","주민 만명당 화재발생건수 (건)",4.90
"서울 은평구","주민 1인당 생활폐기물배출량 (kg/일)",0.46
"서울 은평구","폐수배출업소수 (개소)",62
"서울 은평구","일반폐기물재활용률 (%)",70.24
"서울 은평구","하수도보급률 (%)",100.0
"서울 은평구","상수도보급률 (%)",100.0
"서울 은평구","건강보험 적용인구 현황",479294
"서울 은평구","장애인고용률 (%)",4.93
"서울 은평구","일반회계중 일반공공행정예산비중 (%)",4.55
"서울 은평구","일반회계중 사회복지예산비중 (%)",59.51
"서울 은평구","노인 천명당 노인여가복지시설수 (개)",1.72
"서울 은평구","인구 십만명당 자살률 (명)",23.4
"서울 은평구","인구 십만명당 사회복지시설수 (개)",8.03
"서울 서대문구","사망률 (인구 10만명당 사망자)",496.7
"서울 서대문구","남녀성비 (%)",94.93
"서울 서대문구","인구 천명당 외국인수 (명)",35.13
"서울 서대문구","전입인구 (명)",55729
"서울 서대문구","출생아수 (명)",2175
"서울 서대문구","전출인구 (명)",55165
"서울 서대문구","합계출산율 (명)",0.913
"서울 서대문구","인구증가율 (%)",0.70
"서울 서대문구","주민등록인구 (명)",312141
"서울 서대문구","등록외국인 현황  (명)",10964
"서울 서대문구","고령인구비율 (%)",14.87
"서울 서대문구","순이동인구 (명)",564
"서울 서대문구","사망자수 (명)",1516
"서울 서대문구","혼인건수 (건)",1722
"서울 서대문구","1인가구비율 (%)",33.2
"서울 서대문구","조이혼율 (천명당)",1.7
"서울 서대문구","유아 천명당 보육시설수 (개)",12.53
"서울 서대문구","조혼인율 (천명당)",5.6
"서울 서대문구","흡연율 (%)",22.9
"서울 서대문구","주관적건강수준 인지율 (%)",49.7
"서울 서대문구","음주율 (%)",65.7
"서울 서대문구","스트레스 인지율 (%)",32.9
"서울 서대문구","비만율 (%)",23.5
"서울 서대문구","EQ-5D지표",0.949
"서울 서대문구","인구 천명당 의료기관병상수 (개)",11.66
"서울 서대문구","인구 천명당 의료기관종사의사수 (명)",6.71
"서울 서대문구","대학교 수 (개)",6
"서울 서대문구","초등학교수 (개)",18
"서울 서대문구","대학교 교원수 (명)",2636
"서울 서대문구","유치원 교원수 (명)",204
"서울 서대문구","인구 천명당 사설학원수 (개)",0.96
"서울 서대문구","유치원수 (개)",26
"서울 서대문구","유치원 원아수 (명)",2571
"서울 서대문구","초등학교 학생수 (명)",13171
"서울 서대문구","대학교 학생수 (명)",71555
"서울 서대문구","교원1인당 학생수 (명)",21.24
"서울 서대문구","초등학교 교원수 (명)",881
